step,vehicle,speed,x,y,wait_time,edge
131,veh0,0.0,463.08839347190747,205.74632976081926,88.0,AtoJ
131,veh1,0.0,462.6789776975953,198.4,101.0,BtoJ
132,veh0,0.0,463.08839347190747,205.74632976081926,89.0,AtoJ
132,veh1,0.0,462.6789776975953,198.4,102.0,BtoJ
133,veh0,0.0,463.08839347190747,205.74632976081926,90.0,AtoJ
133,veh1,0.0,462.6789776975953,198.4,103.0,BtoJ
134,veh0,0.0,463.08839347190747,205.74632976081926,91.0,AtoJ
134,veh1,0.0,462.6789776975953,198.4,104.0,BtoJ
135,veh0,0.0,463.08839347190747,205.74632976081926,92.0,AtoJ
135,veh1,0.0,462.6789776975953,198.4,105.0,BtoJ
136,veh0,0.0,463.08839347190747,205.74632976081926,93.0,AtoJ
136,veh1,0.0,462.6789776975953,198.4,106.0,BtoJ
137,veh0,0.0,463.08839347190747,205.74632976081926,94.0,AtoJ
137,veh1,0.0,462.6789776975953,198.4,107.0,BtoJ
138,veh0,0.0,463.08839347190747,205.74632976081926,95.0,AtoJ
138,veh1,0.0,462.6789776975953,198.4,108.0,BtoJ
139,veh0,0.0,463.08839347190747,205.74632976081926,96.0,AtoJ
139,veh1,0.0,462.6789776975953,198.4,109.0,BtoJ
140,veh0,0.0,463.08839347190747,205.74632976081926,97.0,AtoJ
140,veh1,0.0,462.6789776975953,198.4,110.0,BtoJ
141,veh0,0.0,463.08839347190747,205.74632976081926,98.0,AtoJ
141,veh1,0.0,462.6789776975953,198.4,111.0,BtoJ
142,veh0,0.0,463.08839347190747,205.74632976081926,99.0,AtoJ
142,veh1,0.0,462.6789776975953,198.4,112.0,BtoJ
143,veh0,0.0,463.08839347190747,205.74632976081926,100.0,AtoJ
143,veh1,0.0,462.6789776975953,198.4,113.0,BtoJ
144,veh0,0.0,463.08839347190747,205.74632976081926,101.0,AtoJ
144,veh1,0.0,462.6789776975953,198.4,114.0,BtoJ
145,veh0,0.0,463.08839347190747,205.74632976081926,102.0,AtoJ
145,veh1,0.0,462.6789776975953,198.4,115.0,BtoJ
146,veh0,0.0,463.08839347190747,205.74632976081926,103.0,AtoJ
146,veh1,0.0,462.6789776975953,198.4,116.0,BtoJ
147,veh0,0.0,463.08839347190747,205.74632976081926,104.0,AtoJ
147,veh1,0.0,462.6789776975953,198.4,117.0,BtoJ
148,veh0,0.0,463.08839347190747,205.74632976081926,105.0,AtoJ
148,veh1,0.0,462.6789776975953,198.4,118.0,BtoJ
149,veh0,0.0,463.08839347190747,205.74632976081926,106.0,AtoJ
149,veh1,0.0,462.6789776975953,198.4,119.0,BtoJ
150,veh0,0.0,463.08839347190747,205.74632976081926,107.0,AtoJ
150,veh1,0.0,462.6789776975953,198.4,120.0,BtoJ
151,veh0,0.0,463.08839347190747,205.74632976081926,108.0,AtoJ
151,veh1,0.0,462.6789776975953,198.4,121.0,BtoJ
152,veh0,0.0,463.08839347190747,205.74632976081926,109.0,AtoJ
152,veh1,0.0,462.6789776975953,198.4,122.0,BtoJ
153,veh0,0.0,463.08839347190747,205.74632976081926,110.0,AtoJ
153,veh1,0.0,462.6789776975953,198.4,123.0,BtoJ
154,veh0,0.0,463.08839347190747,205.74632976081926,111.0,AtoJ
154,veh1,0.0,462.6789776975953,198.4,124.0,BtoJ
155,veh0,0.0,463.08839347190747,205.74632976081926,112.0,AtoJ
155,veh1,0.0,462.6789776975953,198.4,125.0,BtoJ
156,veh0,0.0,463.08839347190747,205.74632976081926,113.0,AtoJ
156,veh1,0.0,462.6789776975953,198.4,126.0,BtoJ
157,veh0,0.0,463.08839347190747,205.74632976081926,114.0,AtoJ
157,veh1,0.0,462.6789776975953,198.4,127.0,BtoJ
158,veh0,0.0,463.08839347190747,205.74632976081926,115.0,AtoJ
158,veh1,0.0,462.6789776975953,198.4,128.0,BtoJ
159,veh0,0.0,463.08839347190747,205.74632976081926,116.0,AtoJ
159,veh1,0.0,462.6789776975953,198.4,129.0,BtoJ
160,veh0,0.0,463.08839347190747,205.74632976081926,117.0,AtoJ
160,veh1,0.0,462.6789776975953,198.4,130.0,BtoJ
161,veh0,0.0,463.08839347190747,205.74632976081926,118.0,AtoJ
161,veh1,0.0,462.6789776975953,198.4,131.0,BtoJ
162,veh0,0.0,463.08839347190747,205.74632976081926,119.0,AtoJ
162,veh1,0.0,462.6789776975953,198.4,132.0,BtoJ
163,veh0,0.0,463.08839347190747,205.74632976081926,120.0,AtoJ
163,veh1,0.0,462.6789776975953,198.4,133.0,BtoJ
164,veh0,0.0,463.08839347190747,205.74632976081926,121.0,AtoJ
164,veh1,0.0,462.6789776975953,198.4,134.0,BtoJ
165,veh0,0.0,463.08839347190747,205.74632976081926,122.0,AtoJ
165,veh1,0.0,462.6789776975953,198.4,135.0,BtoJ
166,veh0,0.0,463.08839347190747,205.74632976081926,123.0,AtoJ
166,veh1,0.0,462.6789776975953,198.4,136.0,BtoJ
167,veh0,0.0,463.08839347190747,205.74632976081926,124.0,AtoJ
167,veh1,0.0,462.6789776975953,198.4,137.0,BtoJ
168,veh0,0.0,463.08839347190747,205.74632976081926,125.0,AtoJ
168,veh1,0.0,462.6789776975953,198.4,138.0,BtoJ
169,veh0,0.0,463.08839347190747,205.74632976081926,126.0,AtoJ
169,veh1,0.0,462.6789776975953,198.4,139.0,BtoJ
170,veh0,0.0,463.08839347190747,205.74632976081926,127.0,AtoJ
170,veh1,0.0,462.6789776975953,198.4,140.0,BtoJ
171,veh0,0.0,463.08839347190747,205.74632976081926,128.0,AtoJ
171,veh1,0.0,462.6789776975953,198.4,141.0,BtoJ
172,veh0,0.0,463.08839347190747,205.74632976081926,129.0,AtoJ
172,veh1,0.0,462.6789776975953,198.4,142.0,BtoJ
173,veh0,0.0,463.08839347190747,205.74632976081926,130.0,AtoJ
173,veh1,0.0,462.6789776975953,198.4,143.0,BtoJ
174,veh0,0.0,463.08839347190747,205.74632976081926,131.0,AtoJ
174,veh1,0.0,462.6789776975953,198.4,144.0,BtoJ
175,veh0,0.0,463.08839347190747,205.74632976081926,132.0,AtoJ
175,veh1,0.0,462.6789776975953,198.4,145.0,BtoJ
176,veh0,0.0,463.08839347190747,205.74632976081926,133.0,AtoJ
176,veh1,0.0,462.6789776975953,198.4,146.0,BtoJ
177,veh0,0.0,463.08839347190747,205.74632976081926,134.0,AtoJ
177,veh1,0.0,462.6789776975953,198.4,147.0,BtoJ
178,veh0,0.0,463.08839347190747,205.74632976081926,135.0,AtoJ
178,veh1,0.0,462.6789776975953,198.4,148.0,BtoJ
179,veh0,0.0,463.08839347190747,205.74632976081926,136.0,AtoJ
179,veh1,0.0,462.6789776975953,198.4,149.0,BtoJ
180,veh0,0.0,463.08839347190747,205.74632976081926,137.0,AtoJ
180,veh1,0.0,462.6789776975953,198.4,150.0,BtoJ
181,veh0,0.0,463.08839347190747,205.74632976081926,138.0,AtoJ
181,veh1,0.0,462.6789776975953,198.4,151.0,BtoJ
182,veh0,0.0,463.08839347190747,205.74632976081926,139.0,AtoJ
182,veh1,0.0,462.6789776975953,198.4,152.0,BtoJ
183,veh0,0.0,463.08839347190747,205.74632976081926,140.0,AtoJ
183,veh1,0.0,462.6789776975953,198.4,153.0,BtoJ
184,veh0,0.0,463.08839347190747,205.74632976081926,141.0,AtoJ
184,veh1,0.0,462.6789776975953,198.4,154.0,BtoJ
185,veh0,0.0,463.08839347190747,205.74632976081926,142.0,AtoJ
185,veh1,0.0,462.6789776975953,198.4,155.0,BtoJ
186,veh0,0.0,463.08839347190747,205.74632976081926,143.0,AtoJ
186,veh1,0.0,462.6789776975953,198.4,156.0,BtoJ
187,veh0,0.0,463.08839347190747,205.74632976081926,144.0,AtoJ
187,veh1,0.0,462.6789776975953,198.4,157.0,BtoJ
188,veh0,0.0,463.08839347190747,205.74632976081926,145.0,AtoJ
188,veh1,0.0,462.6789776975953,198.4,158.0,BtoJ
189,veh0,0.0,463.08839347190747,205.74632976081926,146.0,AtoJ
189,veh1,0.0,462.6789776975953,198.4,159.0,BtoJ
190,veh0,0.0,463.08839347190747,205.74632976081926,147.0,AtoJ
190,veh1,0.0,462.6789776975953,198.4,160.0,BtoJ
191,veh0,0.0,463.08839347190747,205.74632976081926,148.0,AtoJ
191,veh1,0.0,462.6789776975953,198.4,161.0,BtoJ
192,veh0,0.0,463.08839347190747,205.74632976081926,149.0,AtoJ
192,veh1,0.0,462.6789776975953,198.4,162.0,BtoJ
193,veh0,0.0,463.08839347190747,205.74632976081926,150.0,AtoJ
193,veh1,0.0,462.6789776975953,198.4,163.0,BtoJ
194,veh0,0.0,463.08839347190747,205.74632976081926,151.0,AtoJ
194,veh1,0.0,462.6789776975953,198.4,164.0,BtoJ
195,veh0,0.0,463.08839347190747,205.74632976081926,152.0,AtoJ
195,veh1,0.0,462.6789776975953,198.4,165.0,BtoJ
196,veh0,0.0,463.08839347190747,205.74632976081926,153.0,AtoJ
196,veh1,0.0,462.6789776975953,198.4,166.0,BtoJ
197,veh0,0.0,463.08839347190747,205.74632976081926,154.0,AtoJ
197,veh1,0.0,462.6789776975953,198.4,167.0,BtoJ
198,veh0,0.0,463.08839347190747,205.74632976081926,155.0,AtoJ
198,veh1,0.0,462.6789776975953,198.4,168.0,BtoJ
199,veh0,0.0,463.08839347190747,205.74632976081926,156.0,AtoJ
199,veh1,0.0,462.6789776975953,198.4,169.0,BtoJ
200,veh0,0.0,463.08839347190747,205.74632976081926,157.0,AtoJ
200,veh1,0.0,462.6789776975953,198.4,170.0,BtoJ
201,veh0,0.0,463.08839347190747,205.74632976081926,158.0,AtoJ
201,veh1,0.0,462.6789776975953,198.4,171.0,BtoJ
202,veh0,0.0,463.08839347190747,205.74632976081926,159.0,AtoJ
202,veh1,0.0,462.6789776975953,198.4,172.0,BtoJ
203,veh0,0.0,463.08839347190747,205.74632976081926,160.0,AtoJ
203,veh1,0.0,462.6789776975953,198.4,173.0,BtoJ
204,veh0,0.0,463.08839347190747,205.74632976081926,161.0,AtoJ
204,veh1,0.0,462.6789776975953,198.4,174.0,BtoJ
205,veh0,0.0,463.08839347190747,205.74632976081926,162.0,AtoJ
205,veh1,0.0,462.6789776975953,198.4,175.0,BtoJ
206,veh0,0.0,463.08839347190747,205.74632976081926,163.0,AtoJ
206,veh1,0.0,462.6789776975953,198.4,176.0,BtoJ
207,veh0,0.0,463.08839347190747,205.74632976081926,164.0,AtoJ
207,veh1,0.0,462.6789776975953,198.4,177.0,BtoJ
208,veh0,0.0,463.08839347190747,205.74632976081926,165.0,AtoJ
208,veh1,0.0,462.6789776975953,198.4,178.0,BtoJ
209,veh0,0.0,463.08839347190747,205.74632976081926,166.0,AtoJ
209,veh1,0.0,462.6789776975953,198.4,179.0,BtoJ
210,veh0,0.0,463.08839347190747,205.74632976081926,167.0,AtoJ
210,veh1,0.0,462.6789776975953,198.4,180.0,BtoJ
211,veh0,0.0,463.08839347190747,205.74632976081926,168.0,AtoJ
211,veh1,0.0,462.6789776975953,198.4,181.0,BtoJ
212,veh0,0.0,463.08839347190747,205.74632976081926,169.0,AtoJ
212,veh1,0.0,462.6789776975953,198.4,182.0,BtoJ
213,veh0,0.0,463.08839347190747,205.74632976081926,170.0,AtoJ
213,veh1,0.0,462.6789776975953,198.4,183.0,BtoJ
214,veh0,0.0,463.08839347190747,205.74632976081926,171.0,AtoJ
214,veh1,0.0,462.6789776975953,198.4,184.0,BtoJ
215,veh0,0.0,463.08839347190747,205.74632976081926,172.0,AtoJ
215,veh1,0.0,462.6789776975953,198.4,185.0,BtoJ
216,veh0,0.0,463.08839347190747,205.74632976081926,173.0,AtoJ
216,veh1,0.0,462.6789776975953,198.4,186.0,BtoJ
217,veh0,0.0,463.08839347190747,205.74632976081926,174.0,AtoJ
217,veh1,0.0,462.6789776975953,198.4,187.0,BtoJ
218,veh0,0.0,463.08839347190747,205.74632976081926,175.0,AtoJ
218,veh1,0.0,462.6789776975953,198.4,188.0,BtoJ
219,veh0,0.0,463.08839347190747,205.74632976081926,176.0,AtoJ
219,veh1,0.0,462.6789776975953,198.4,189.0,BtoJ
220,veh0,0.0,463.08839347190747,205.74632976081926,177.0,AtoJ
220,veh1,0.0,462.6789776975953,198.4,190.0,BtoJ
221,veh0,0.0,463.08839347190747,205.74632976081926,178.0,AtoJ
221,veh1,0.0,462.6789776975953,198.4,191.0,BtoJ
222,veh0,0.0,463.08839347190747,205.74632976081926,179.0,AtoJ
222,veh1,0.0,462.6789776975953,198.4,192.0,BtoJ
223,veh0,0.0,463.08839347190747,205.74632976081926,180.0,AtoJ
223,veh1,0.0,462.6789776975953,198.4,193.0,BtoJ
224,veh0,0.0,463.08839347190747,205.74632976081926,181.0,AtoJ
224,veh1,0.0,462.6789776975953,198.4,194.0,BtoJ
225,veh0,0.0,463.08839347190747,205.74632976081926,182.0,AtoJ
225,veh1,0.0,462.6789776975953,198.4,195.0,BtoJ
226,veh0,0.0,463.08839347190747,205.74632976081926,183.0,AtoJ
226,veh1,0.0,462.6789776975953,198.4,196.0,BtoJ
227,veh0,0.0,463.08839347190747,205.74632976081926,184.0,AtoJ
227,veh1,0.0,462.6789776975953,198.4,197.0,BtoJ
228,veh0,0.0,463.08839347190747,205.74632976081926,185.0,AtoJ
228,veh1,0.0,462.6789776975953,198.4,198.0,BtoJ
229,veh0,0.0,463.08839347190747,205.74632976081926,186.0,AtoJ
229,veh1,0.0,462.6789776975953,198.4,199.0,BtoJ
230,veh0,0.0,463.08839347190747,205.74632976081926,187.0,AtoJ
230,veh1,0.0,462.6789776975953,198.4,200.0,BtoJ
231,veh0,0.0,463.08839347190747,205.74632976081926,188.0,AtoJ
231,veh1,0.0,462.6789776975953,198.4,201.0,BtoJ
232,veh0,0.0,463.08839347190747,205.74632976081926,189.0,AtoJ
232,veh1,0.0,462.6789776975953,198.4,202.0,BtoJ
233,veh0,0.0,463.08839347190747,205.74632976081926,190.0,AtoJ
233,veh1,0.0,462.6789776975953,198.4,203.0,BtoJ
234,veh0,0.0,463.08839347190747,205.74632976081926,191.0,AtoJ
234,veh1,0.0,462.6789776975953,198.4,204.0,BtoJ
235,veh0,0.0,463.08839347190747,205.74632976081926,192.0,AtoJ
235,veh1,0.0,462.6789776975953,198.4,205.0,BtoJ
236,veh0,0.0,463.08839347190747,205.74632976081926,193.0,AtoJ
236,veh1,0.0,462.6789776975953,198.4,206.0,BtoJ
237,veh0,0.0,463.08839347190747,205.74632976081926,194.0,AtoJ
237,veh1,0.0,462.6789776975953,198.4,207.0,BtoJ
238,veh0,0.0,463.08839347190747,205.74632976081926,195.0,AtoJ
238,veh1,0.0,462.6789776975953,198.4,208.0,BtoJ
239,veh0,0.0,463.08839347190747,205.74632976081926,196.0,AtoJ
239,veh1,0.0,462.6789776975953,198.4,209.0,BtoJ
240,veh0,0.0,463.08839347190747,205.74632976081926,197.0,AtoJ
240,veh1,0.0,462.6789776975953,198.4,210.0,BtoJ
241,veh0,0.0,463.08839347190747,205.74632976081926,198.0,AtoJ
241,veh1,0.0,462.6789776975953,198.4,211.0,BtoJ
242,veh0,0.0,463.08839347190747,205.74632976081926,199.0,AtoJ
242,veh1,0.0,462.6789776975953,198.4,212.0,BtoJ
243,veh0,0.0,463.08839347190747,205.74632976081926,200.0,AtoJ
243,veh1,0.0,462.6789776975953,198.4,213.0,BtoJ
244,veh0,0.0,463.08839347190747,205.74632976081926,201.0,AtoJ
244,veh1,0.0,462.6789776975953,198.4,214.0,BtoJ
245,veh0,0.0,463.08839347190747,205.74632976081926,202.0,AtoJ
245,veh1,0.0,462.6789776975953,198.4,215.0,BtoJ
246,veh0,0.0,463.08839347190747,205.74632976081926,203.0,AtoJ
246,veh1,0.0,462.6789776975953,198.4,216.0,BtoJ
247,veh0,0.0,463.08839347190747,205.74632976081926,204.0,AtoJ
247,veh1,0.0,462.6789776975953,198.4,217.0,BtoJ
248,veh0,0.0,463.08839347190747,205.74632976081926,205.0,AtoJ
248,veh1,0.0,462.6789776975953,198.4,218.0,BtoJ
249,veh0,0.0,463.08839347190747,205.74632976081926,206.0,AtoJ
249,veh1,0.0,462.6789776975953,198.4,219.0,BtoJ
250,veh0,0.0,463.08839347190747,205.74632976081926,207.0,AtoJ
250,veh1,0.0,462.6789776975953,198.4,220.0,BtoJ
251,veh0,0.0,463.08839347190747,205.74632976081926,208.0,AtoJ
251,veh1,0.0,462.6789776975953,198.4,221.0,BtoJ
252,veh0,0.0,463.08839347190747,205.74632976081926,209.0,AtoJ
252,veh1,0.0,462.6789776975953,198.4,222.0,BtoJ
253,veh0,0.0,463.08839347190747,205.74632976081926,210.0,AtoJ
253,veh1,0.0,462.6789776975953,198.4,223.0,BtoJ
254,veh0,0.0,463.08839347190747,205.74632976081926,211.0,AtoJ
254,veh1,0.0,462.6789776975953,198.4,224.0,BtoJ
255,veh0,0.0,463.08839347190747,205.74632976081926,212.0,AtoJ
255,veh1,0.0,462.6789776975953,198.4,225.0,BtoJ
256,veh0,0.0,463.08839347190747,205.74632976081926,213.0,AtoJ
256,veh1,0.0,462.6789776975953,198.4,226.0,BtoJ
257,veh0,0.0,463.08839347190747,205.74632976081926,214.0,AtoJ
257,veh1,0.0,462.6789776975953,198.4,227.0,BtoJ
258,veh0,0.0,463.08839347190747,205.74632976081926,215.0,AtoJ
258,veh1,0.0,462.6789776975953,198.4,228.0,BtoJ
259,veh0,0.0,463.08839347190747,205.74632976081926,216.0,AtoJ
259,veh1,0.0,462.6789776975953,198.4,229.0,BtoJ
260,veh0,0.0,463.08839347190747,205.74632976081926,217.0,AtoJ
260,veh1,0.0,462.6789776975953,198.4,230.0,BtoJ
261,veh0,0.0,463.08839347190747,205.74632976081926,218.0,AtoJ
261,veh1,0.0,462.6789776975953,198.4,231.0,BtoJ
262,veh0,0.0,463.08839347190747,205.74632976081926,219.0,AtoJ
262,veh1,0.0,462.6789776975953,198.4,232.0,BtoJ
263,veh0,0.0,463.08839347190747,205.74632976081926,220.0,AtoJ
263,veh1,0.0,462.6789776975953,198.4,233.0,BtoJ
264,veh0,0.0,463.08839347190747,205.74632976081926,221.0,AtoJ
264,veh1,0.0,462.6789776975953,198.4,234.0,BtoJ
265,veh0,0.0,463.08839347190747,205.74632976081926,222.0,AtoJ
265,veh1,0.0,462.6789776975953,198.4,235.0,BtoJ
266,veh0,0.0,463.08839347190747,205.74632976081926,223.0,AtoJ
266,veh1,0.0,462.6789776975953,198.4,236.0,BtoJ
267,veh0,0.0,463.08839347190747,205.74632976081926,224.0,AtoJ
267,veh1,0.0,462.6789776975953,198.4,237.0,BtoJ
268,veh0,0.0,463.08839347190747,205.74632976081926,225.0,AtoJ
268,veh1,0.0,462.6789776975953,198.4,238.0,BtoJ
269,veh0,0.0,463.08839347190747,205.74632976081926,226.0,AtoJ
269,veh1,0.0,462.6789776975953,198.4,239.0,BtoJ
270,veh0,0.0,463.08839347190747,205.74632976081926,227.0,AtoJ
270,veh1,0.0,462.6789776975953,198.4,240.0,BtoJ
271,veh0,0.0,463.08839347190747,205.74632976081926,228.0,AtoJ
271,veh1,0.0,462.6789776975953,198.4,241.0,BtoJ
272,veh0,0.0,463.08839347190747,205.74632976081926,229.0,AtoJ
272,veh1,0.0,462.6789776975953,198.4,242.0,BtoJ
273,veh0,0.0,463.08839347190747,205.74632976081926,230.0,AtoJ
273,veh1,0.0,462.6789776975953,198.4,243.0,BtoJ
274,veh0,0.0,463.08839347190747,205.74632976081926,231.0,AtoJ
274,veh1,0.0,462.6789776975953,198.4,244.0,BtoJ
275,veh0,0.0,463.08839347190747,205.74632976081926,232.0,AtoJ
275,veh1,0.0,462.6789776975953,198.4,245.0,BtoJ
276,veh0,0.0,463.08839347190747,205.74632976081926,233.0,AtoJ
276,veh1,0.0,462.6789776975953,198.4,246.0,BtoJ
277,veh0,0.0,463.08839347190747,205.74632976081926,234.0,AtoJ
277,veh1,0.0,462.6789776975953,198.4,247.0,BtoJ
278,veh0,0.0,463.08839347190747,205.74632976081926,235.0,AtoJ
278,veh1,0.0,462.6789776975953,198.4,248.0,BtoJ
279,veh0,0.0,463.08839347190747,205.74632976081926,236.0,AtoJ
279,veh1,0.0,462.6789776975953,198.4,249.0,BtoJ
280,veh0,0.0,463.08839347190747,205.74632976081926,237.0,AtoJ
280,veh1,0.0,462.6789776975953,198.4,250.0,BtoJ
281,veh0,0.0,463.08839347190747,205.74632976081926,238.0,AtoJ
281,veh1,0.0,462.6789776975953,198.4,251.0,BtoJ
282,veh0,0.0,463.08839347190747,205.74632976081926,239.0,AtoJ
282,veh1,0.0,462.6789776975953,198.4,252.0,BtoJ
283,veh0,0.0,463.08839347190747,205.74632976081926,240.0,AtoJ
283,veh1,0.0,462.6789776975953,198.4,253.0,BtoJ
284,veh0,0.0,463.08839347190747,205.74632976081926,241.0,AtoJ
284,veh1,0.0,462.6789776975953,198.4,254.0,BtoJ
285,veh0,0.0,463.08839347190747,205.74632976081926,242.0,AtoJ
285,veh1,0.0,462.6789776975953,198.4,255.0,BtoJ
286,veh0,0.0,463.08839347190747,205.74632976081926,243.0,AtoJ
286,veh1,0.0,462.6789776975953,198.4,256.0,BtoJ
287,veh0,0.0,463.08839347190747,205.74632976081926,244.0,AtoJ
287,veh1,0.0,462.6789776975953,198.4,257.0,BtoJ
288,veh0,0.0,463.08839347190747,205.74632976081926,245.0,AtoJ
288,veh1,0.0,462.6789776975953,198.4,258.0,BtoJ
289,veh0,0.0,463.08839347190747,205.74632976081926,246.0,AtoJ
289,veh1,0.0,462.6789776975953,198.4,259.0,BtoJ
290,veh0,0.0,463.08839347190747,205.74632976081926,247.0,AtoJ
290,veh1,0.0,462.6789776975953,198.4,260.0,BtoJ
291,veh0,0.0,463.08839347190747,205.74632976081926,248.0,AtoJ
291,veh1,0.0,462.6789776975953,198.4,261.0,BtoJ
292,veh0,0.0,463.08839347190747,205.74632976081926,249.0,AtoJ
292,veh1,0.0,462.6789776975953,198.4,262.0,BtoJ
293,veh0,0.0,463.08839347190747,205.74632976081926,250.0,AtoJ
293,veh1,0.0,462.6789776975953,198.4,263.0,BtoJ
294,veh0,0.0,463.08839347190747,205.74632976081926,251.0,AtoJ
294,veh1,0.0,462.6789776975953,198.4,264.0,BtoJ
295,veh0,0.0,463.08839347190747,205.74632976081926,252.0,AtoJ
295,veh1,0.0,462.6789776975953,198.4,265.0,BtoJ
296,veh0,0.0,463.08839347190747,205.74632976081926,253.0,AtoJ
296,veh1,0.0,462.6789776975953,198.4,266.0,BtoJ
297,veh0,0.0,463.08839347190747,205.74632976081926,254.0,AtoJ
297,veh1,0.0,462.6789776975953,198.4,267.0,BtoJ
298,veh0,0.0,463.08839347190747,205.74632976081926,255.0,AtoJ
298,veh1,0.0,462.6789776975953,198.4,268.0,BtoJ
299,veh0,0.0,463.08839347190747,205.74632976081926,256.0,AtoJ
299,veh1,0.0,462.6789776975953,198.4,269.0,BtoJ
300,veh0,0.0,463.08839347190747,205.74632976081926,257.0,AtoJ
300,veh1,0.0,462.6789776975953,198.4,270.0,BtoJ
301,veh0,0.0,463.08839347190747,205.74632976081926,258.0,AtoJ
301,veh1,0.0,462.6789776975953,198.4,271.0,BtoJ
302,veh0,0.0,463.08839347190747,205.74632976081926,259.0,AtoJ
302,veh1,0.0,462.6789776975953,198.4,272.0,BtoJ
303,veh0,0.0,463.08839347190747,205.74632976081926,260.0,AtoJ
303,veh1,0.0,462.6789776975953,198.4,273.0,BtoJ
304,veh0,0.0,463.08839347190747,205.74632976081926,261.0,AtoJ
304,veh1,0.0,462.6789776975953,198.4,274.0,BtoJ
305,veh0,0.0,463.08839347190747,205.74632976081926,262.0,AtoJ
305,veh1,0.0,462.6789776975953,198.4,275.0,BtoJ
306,veh0,0.0,463.08839347190747,205.74632976081926,263.0,AtoJ
306,veh1,0.0,462.6789776975953,198.4,276.0,BtoJ
307,veh0,0.0,463.08839347190747,205.74632976081926,264.0,AtoJ
307,veh1,0.0,462.6789776975953,198.4,277.0,BtoJ
308,veh0,0.0,463.08839347190747,205.74632976081926,265.0,AtoJ
308,veh1,0.0,462.6789776975953,198.4,278.0,BtoJ
309,veh0,0.0,463.08839347190747,205.74632976081926,266.0,AtoJ
309,veh1,0.0,462.6789776975953,198.4,279.0,BtoJ
310,veh0,0.0,463.08839347190747,205.74632976081926,267.0,AtoJ
310,veh1,0.0,462.6789776975953,198.4,280.0,BtoJ
311,veh0,0.0,463.08839347190747,205.74632976081926,268.0,AtoJ
311,veh1,0.0,462.6789776975953,198.4,281.0,BtoJ
312,veh0,0.0,463.08839347190747,205.74632976081926,269.0,AtoJ
312,veh1,0.0,462.6789776975953,198.4,282.0,BtoJ
313,veh0,0.0,463.08839347190747,205.74632976081926,270.0,AtoJ
313,veh1,0.0,462.6789776975953,198.4,283.0,BtoJ
314,veh0,0.0,463.08839347190747,205.74632976081926,271.0,AtoJ
314,veh1,0.0,462.6789776975953,198.4,284.0,BtoJ
315,veh0,0.0,463.08839347190747,205.74632976081926,272.0,AtoJ
315,veh1,0.0,462.6789776975953,198.4,285.0,BtoJ
316,veh0,0.0,463.08839347190747,205.74632976081926,273.0,AtoJ
316,veh1,0.0,462.6789776975953,198.4,286.0,BtoJ
317,veh0,0.0,463.08839347190747,205.74632976081926,274.0,AtoJ
317,veh1,0.0,462.6789776975953,198.4,287.0,BtoJ
318,veh0,0.0,463.08839347190747,205.74632976081926,275.0,AtoJ
318,veh1,0.0,462.6789776975953,198.4,288.0,BtoJ
319,veh0,0.0,463.08839347190747,205.74632976081926,276.0,AtoJ
319,veh1,0.0,462.6789776975953,198.4,289.0,BtoJ
320,veh0,0.0,463.08839347190747,205.74632976081926,277.0,AtoJ
320,veh1,0.0,462.6789776975953,198.4,290.0,BtoJ
321,veh0,0.0,463.08839347190747,205.74632976081926,278.0,AtoJ
321,veh1,0.0,462.6789776975953,198.4,291.0,BtoJ
322,veh0,0.0,463.08839347190747,205.74632976081926,279.0,AtoJ
322,veh1,0.0,462.6789776975953,198.4,292.0,BtoJ
323,veh0,0.0,463.08839347190747,205.74632976081926,280.0,AtoJ
323,veh1,0.0,462.6789776975953,198.4,293.0,BtoJ
324,veh0,0.0,463.08839347190747,205.74632976081926,281.0,AtoJ
324,veh1,0.0,462.6789776975953,198.4,294.0,BtoJ
325,veh0,0.0,463.08839347190747,205.74632976081926,282.0,AtoJ
325,veh1,0.0,462.6789776975953,198.4,295.0,BtoJ
326,veh0,0.0,463.08839347190747,205.74632976081926,283.0,AtoJ
326,veh1,0.0,462.6789776975953,198.4,296.0,BtoJ
327,veh0,0.0,463.08839347190747,205.74632976081926,284.0,AtoJ
327,veh1,0.0,462.6789776975953,198.4,297.0,BtoJ
328,veh0,0.0,463.08839347190747,205.74632976081926,285.0,AtoJ
328,veh1,0.0,462.6789776975953,198.4,298.0,BtoJ
329,veh0,0.0,463.08839347190747,205.74632976081926,286.0,AtoJ
329,veh1,0.0,462.6789776975953,198.4,299.0,BtoJ
330,veh0,0.0,463.08839347190747,205.74632976081926,287.0,AtoJ
330,veh1,0.0,462.6789776975953,198.4,300.0,BtoJ
331,veh0,0.0,463.08839347190747,205.74632976081926,288.0,AtoJ
331,veh1,13.89,487.2943828978268,214.96561710217318,0.0,JtoD
332,veh0,0.0,463.08839347190747,205.74632976081926,289.0,AtoJ
332,veh1,12.872168557891879,478.1921710387591,224.06782896124088,0.0,JtoD
333,veh0,0.0,463.08839347190747,205.74632976081926,290.0,AtoJ
333,veh1,12.971706067967485,469.0195738751052,233.24042612489478,0.0,JtoD
334,veh0,0.0,463.08839347190747,205.74632976081926,291.0,AtoJ
334,veh1,12.869418466986414,459.9193066697251,242.3406933302749,0.0,JtoD
335,veh0,0.0,463.08839347190747,205.74632976081926,292.0,AtoJ
335,veh1,12.569631697899919,451.03102570990245,251.2289742900975,0.0,JtoD
